,Province/State,Country/Region,Lat,Long,Date,Confirmed,Recovered,Deaths
408,,Kyrgyzstan,41.2044,74.7661,1/23/20,0,0.0,0
409,,Latvia,56.8796,24.6032,1/23/20,0,0.0,0
410,,Lebanon,33.8547,35.8623,1/23/20,0,0.0,0
411,,Liberia,6.4281,-9.4295,1/23/20,0,0.0,0
412,,Liechtenstein,47.14,9.55,1/23/20,0,0.0,0
413,,Lithuania,55.1694,23.8813,1/23/20,0,0.0,0
414,,Luxembourg,49.8153,6.1296,1/23/20,0,0.0,0
415,,Madagascar,-18.7669,46.8691,1/23/20,0,0.0,0
416,,Malaysia,2.5,112.5,1/23/20,0,0.0,0
417,,Maldives,3.2028,73.2207,1/23/20,0,0.0,0
418,,Malta,35.9375,14.3754,1/23/20,0,0.0,0
419,,Mauritania,21.0079,10.9408,1/23/20,0,0.0,0
420,,Mauritius,-20.2,57.5,1/23/20,0,0.0,0
421,,Mexico,23.6345,-102.5528,1/23/20,0,0.0,0
422,,Moldova,47.4116,28.3699,1/23/20,0,0.0,0
423,,Monaco,43.7333,7.4167,1/23/20,0,0.0,0
424,,Mongolia,46.8625,103.8467,1/23/20,0,0.0,0
425,,Montenegro,42.5,19.3,1/23/20,0,0.0,0
426,,Morocco,31.7917,-7.0926,1/23/20,0,0.0,0
427,,Namibia,-22.9576,18.4904,1/23/20,0,0.0,0
428,,Nepal,28.1667,84.25,1/23/20,0,0.0,0
429,Aruba,Netherlands,12.5186,-70.0358,1/23/20,0,0.0,0
430,Curacao,Netherlands,12.1696,-68.99,1/23/20,0,0.0,0
431,Sint Maarten,Netherlands,18.0425,-63.0548,1/23/20,0,0.0,0
432,,Netherlands,52.1326,5.2913,1/23/20,0,0.0,0
433,,New Zealand,-40.9006,174.886,1/23/20,0,0.0,0
434,,Nicaragua,12.8654,-85.2072,1/23/20,0,0.0,0
435,,Niger,17.6078,8.0817,1/23/20,0,0.0,0
436,,Nigeria,9.082,8.6753,1/23/20,0,0.0,0
437,,North Macedonia,41.6086,21.7453,1/23/20,0,0.0,0
438,,Norway,60.472,8.4689,1/23/20,0,0.0,0
439,,Oman,21.0,57.0,1/23/20,0,0.0,0
440,,Pakistan,30.3753,69.3451,1/23/20,0,0.0,0
441,,Panama,8.538,-80.7821,1/23/20,0,0.0,0
442,,Papua New Guinea,-6.315,143.9555,1/23/20,0,0.0,0
443,,Paraguay,-23.4425,-58.4438,1/23/20,0,0.0,0
444,,Peru,-9.19,-75.0152,1/23/20,0,0.0,0
445,,Philippines,13.0,122.0,1/23/20,0,0.0,0
446,,Poland,51.9194,19.1451,1/23/20,0,0.0,0
447,,Portugal,39.3999,-8.2245,1/23/20,0,0.0,0
448,,Qatar,25.3548,51.1839,1/23/20,0,0.0,0
449,,Romania,45.9432,24.9668,1/23/20,0,0.0,0
450,,Russia,60.0,90.0,1/23/20,0,0.0,0
451,,Rwanda,-1.9403,29.8739,1/23/20,0,0.0,0
452,,Saint Lucia,13.9094,-60.9789,1/23/20,0,0.0,0
453,,Saint Vincent and the Grenadines,12.9843,-61.2872,1/23/20,0,0.0,0
454,,San Marino,43.9424,12.4578,1/23/20,0,0.0,0
455,,Saudi Arabia,24.0,45.0,1/23/20,0,0.0,0
456,,Senegal,14.4974,-14.4524,1/23/20,0,0.0,0
457,,Serbia,44.0165,21.0059,1/23/20,0,0.0,0
458,,Seychelles,-4.6796,55.492,1/23/20,0,0.0,0
459,,Singapore,1.2833,103.8333,1/23/20,1,0.0,0
460,,Slovakia,48.669,19.699,1/23/20,0,0.0,0
461,,Slovenia,46.1512,14.9955,1/23/20,0,0.0,0
462,,Somalia,5.1521,46.1996,1/23/20,0,0.0,0
463,,South Africa,-30.5595,22.9375,1/23/20,0,0.0,0
464,,Spain,40.0,-4.0,1/23/20,0,0.0,0
465,,Sri Lanka,7.0,81.0,1/23/20,0,0.0,0
466,,Sudan,12.8628,30.2176,1/23/20,0,0.0,0
467,,Suriname,3.9193,-56.0278,1/23/20,0,0.0,0
468,,Sweden,63.0,16.0,1/23/20,0,0.0,0
469,,Switzerland,46.8182,8.2275,1/23/20,0,0.0,0
470,,Taiwan*,23.7,121.0,1/23/20,1,0.0,0
471,,Tanzania,-6.369,34.8888,1/23/20,0,0.0,0
472,,Thailand,15.0,101.0,1/23/20,3,0.0,0
473,,Togo,8.6195,0.8248,1/23/20,0,0.0,0
474,,Trinidad and Tobago,10.6918,-61.2225,1/23/20,0,0.0,0
475,,Tunisia,34.0,9.0,1/23/20,0,0.0,0
476,,Turkey,38.9637,35.2433,1/23/20,0,0.0,0
477,,Uganda,1.0,32.0,1/23/20,0,0.0,0
478,,Ukraine,48.3794,31.1656,1/23/20,0,0.0,0
479,,United Arab Emirates,24.0,54.0,1/23/20,0,0.0,0
480,Bermuda,United Kingdom,32.3078,-64.7505,1/23/20,0,0.0,0
481,Cayman Islands,United Kingdom,19.3133,-81.2546,1/23/20,0,0.0,0
482,Channel Islands,United Kingdom,49.3723,-2.3644,1/23/20,0,0.0,0
483,Gibraltar,United Kingdom,36.1408,-5.3536,1/23/20,0,0.0,0
484,Isle of Man,United Kingdom,54.2361,-4.5481,1/23/20,0,0.0,0
485,Montserrat,United Kingdom,16.7425,-62.1874,1/23/20,0,0.0,0
486,,United Kingdom,55.3781,-3.4360000000000004,1/23/20,0,0.0,0
487,,Uruguay,-32.5228,-55.7658,1/23/20,0,0.0,0
488,,US,37.0902,-95.7129,1/23/20,1,0.0,0
489,,Uzbekistan,41.3775,64.5853,1/23/20,0,0.0,0
490,,Venezuela,6.4238,-66.5897,1/23/20,0,0.0,0
491,,Vietnam,16.0,108.0,1/23/20,2,0.0,0
492,,Zambia,-15.4167,28.2833,1/23/20,0,0.0,0
493,,Zimbabwe,-20.0,30.0,1/23/20,0,0.0,0
494,Diamond Princess,Canada,0.0,0.0,1/23/20,0,0.0,0
495,,Dominica,15.415,-61.371,1/23/20,0,0.0,0
496,,Grenada,12.1165,-61.678999999999995,1/23/20,0,0.0,0
497,,Mozambique,-18.665695,35.529562,1/23/20,0,0.0,0
498,,Syria,34.802075,38.99681500000001,1/23/20,0,0.0,0
499,,Timor-Leste,-8.874217,125.727539,1/23/20,0,0.0,0
500,,Belize,13.1939,-59.5432,1/23/20,0,0.0,0
501,Recovered,Canada,0.0,0.0,1/23/20,0,0.0,0
502,,Laos,19.856270000000002,102.495496,1/23/20,0,0.0,0
503,,Libya,26.3351,17.228331,1/23/20,0,0.0,0
504,,West Bank and Gaza,31.9522,35.2332,1/23/20,0,0.0,0
505,,Guinea-Bissau,11.8037,-15.1804,1/23/20,0,0.0,0
506,,Mali,17.570692,-3.996166000000001,1/23/20,0,0.0,0
507,,Saint Kitts and Nevis,17.357822,-62.782998,1/23/20,0,0.0,0
508,Northwest Territories,Canada,64.8255,-124.8457,1/23/20,0,0.0,0
509,Yukon,Canada,64.2823,-135.0,1/23/20,0,0.0,0
510,,Kosovo,42.602636,20.902977,1/23/20,0,0.0,0
511,,Burma,21.9162,95.956,1/23/20,0,0.0,0
512,Anguilla,United Kingdom,18.2206,-63.0686,1/23/20,0,0.0,0
513,British Virgin Islands,United Kingdom,18.4207,-64.64,1/23/20,0,0.0,0
514,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,1/23/20,0,0.0,0
515,,MS Zaandam,0.0,0.0,1/23/20,0,0.0,0
516,,Botswana,-22.3285,24.6849,1/23/20,0,0.0,0
517,,Burundi,-3.3731,29.9189,1/23/20,0,0.0,0
518,,Sierra Leone,8.460555000000001,-11.779889,1/23/20,0,0.0,0
519,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,1/23/20,0,0.0,0
520,,Malawi,-13.254307999999998,34.301525,1/23/20,0,0.0,0
521,Falkland Islands (Islas Malvinas),United Kingdom,-51.7963,-59.5236,1/23/20,0,0.0,0
522,Saint Pierre and Miquelon,France,46.8852,-56.3159,1/23/20,0,0.0,0
523,,South Sudan,6.877000000000002,31.307,1/23/20,0,0.0,0
524,,Western Sahara,24.2155,-12.8858,1/23/20,0,0.0,0
525,,Sao Tome and Principe,0.18636,6.613081,1/23/20,0,0.0,0
526,,Afghanistan,33.0,65.0,1/24/20,0,0.0,0
527,,Albania,41.1533,20.1683,1/24/20,0,0.0,0
528,,Algeria,28.0339,1.6596,1/24/20,0,0.0,0
529,,Andorra,42.5063,1.5218,1/24/20,0,0.0,0
530,,Angola,-11.2027,17.8739,1/24/20,0,0.0,0
531,,Antigua and Barbuda,17.0608,-61.7964,1/24/20,0,0.0,0
532,,Argentina,-38.4161,-63.6167,1/24/20,0,0.0,0
533,,Armenia,40.0691,45.0382,1/24/20,0,0.0,0
534,Australian Capital Territory,Australia,-35.4735,149.0124,1/24/20,0,0.0,0
535,New South Wales,Australia,-33.8688,151.2093,1/24/20,0,0.0,0
536,Northern Territory,Australia,-12.4634,130.8456,1/24/20,0,0.0,0
537,Queensland,Australia,-28.0167,153.4,1/24/20,0,0.0,0
538,South Australia,Australia,-34.9285,138.6007,1/24/20,0,0.0,0
539,Tasmania,Australia,-41.4545,145.9707,1/24/20,0,1.0,0
540,Victoria,Australia,-37.8136,144.9631,1/24/20,0,0.0,0
541,Western Australia,Australia,-31.9505,115.8605,1/24/20,0,0.0,0
542,,Austria,47.5162,14.5501,1/24/20,0,0.0,0
543,,Azerbaijan,40.1431,47.5769,1/24/20,0,2.0,0
544,,Bahamas,25.0343,-77.3963,1/24/20,0,0.0,0
545,,Bahrain,26.0275,50.55,1/24/20,0,0.0,0
546,,Bangladesh,23.685,90.3563,1/24/20,0,0.0,0
547,,Barbados,13.1939,-59.5432,1/24/20,0,0.0,0
548,,Belarus,53.7098,27.9534,1/24/20,0,0.0,0
549,,Belgium,50.8333,4.0,1/24/20,0,0.0,0
550,,Benin,9.3077,2.3158,1/24/20,0,0.0,0
551,,Bhutan,27.5142,90.4336,1/24/20,0,31.0,0
552,,Bolivia,-16.2902,-63.5887,1/24/20,0,0.0,0
553,,Bosnia and Herzegovina,43.9159,17.6791,1/24/20,0,0.0,0
554,,Brazil,-14.235,-51.9253,1/24/20,0,0.0,0
555,,Brunei,4.5353,114.7277,1/24/20,0,0.0,0
556,,Bulgaria,42.7339,25.4858,1/24/20,0,0.0,0
557,,Burkina Faso,12.2383,-1.5616,1/24/20,0,0.0,0
558,,Cabo Verde,16.5388,-23.0418,1/24/20,0,0.0,0
559,,Cambodia,11.55,104.9167,1/24/20,0,0.0,0
560,,Cameroon,3.8480000000000003,11.5021,1/24/20,0,0.0,0
561,Alberta,Canada,53.9333,-116.5765,1/24/20,0,0.0,0
562,British Columbia,Canada,49.2827,-123.1207,1/24/20,0,0.0,0
563,Grand Princess,Canada,37.6489,-122.6655,1/24/20,0,1.0,0
564,Manitoba,Canada,53.7609,-98.8139,1/24/20,0,0.0,0
565,New Brunswick,Canada,46.5653,-66.4619,1/24/20,0,0.0,0
566,Newfoundland and Labrador,Canada,53.1355,-57.6604,1/24/20,0,0.0,0
567,Nova Scotia,Canada,44.681999999999995,-63.7443,1/24/20,0,0.0,0
568,Ontario,Canada,51.2538,-85.3232,1/24/20,0,0.0,0
569,Prince Edward Island,Canada,46.5107,-63.4168,1/24/20,0,0.0,0
570,Quebec,Canada,52.9399,-73.5491,1/24/20,0,1.0,0
571,Saskatchewan,Canada,52.9399,-106.4509,1/24/20,0,0.0,0
572,,Central African Republic,6.6111,20.9394,1/24/20,0,0.0,0
573,,Chad,15.4542,18.7322,1/24/20,0,0.0,0
574,,Chile,-35.6751,-71.543,1/24/20,0,0.0,0
575,Anhui,China,31.8257,117.2264,1/24/20,15,0.0,0
576,Beijing,China,40.1824,116.4142,1/24/20,36,0.0,0
577,Chongqing,China,30.0572,107.874,1/24/20,27,0.0,0
578,Fujian,China,26.0789,117.9874,1/24/20,10,0.0,0
579,Gansu,China,37.8099,101.0583,1/24/20,2,0.0,0
580,Guangdong,China,23.3417,113.4244,1/24/20,53,0.0,0
581,Guangxi,China,23.8298,108.7881,1/24/20,23,0.0,0
582,Guizhou,China,26.8154,106.8748,1/24/20,3,0.0,0
583,Hainan,China,19.1959,109.7453,1/24/20,8,0.0,0
584,Hebei,China,39.549,116.1306,1/24/20,2,0.0,1
585,Heilongjiang,China,47.861999999999995,127.7615,1/24/20,4,0.0,1
586,Henan,China,33.882,113.61399999999999,1/24/20,9,0.0,0
587,Hong Kong,China,22.3,114.2,1/24/20,2,0.0,0
588,Hubei,China,30.9756,112.2707,1/24/20,549,0.0,24
589,Hunan,China,27.6104,111.7088,1/24/20,24,0.0,0
590,Inner Mongolia,China,44.0935,113.9448,1/24/20,1,0.0,0
591,Jiangsu,China,32.9711,119.455,1/24/20,9,0.0,0
592,Jiangxi,China,27.614,115.7221,1/24/20,18,0.0,0
593,Jilin,China,43.6661,126.1923,1/24/20,3,0.0,0
594,Liaoning,China,41.2956,122.6085,1/24/20,4,0.0,0
595,Macau,China,22.1667,113.55,1/24/20,2,0.0,0
596,Ningxia,China,37.2692,106.1655,1/24/20,2,0.0,0
597,Qinghai,China,35.7452,95.9956,1/24/20,0,0.0,0
598,Shaanxi,China,35.1917,108.8701,1/24/20,5,0.0,0
599,Shandong,China,36.3427,118.1498,1/24/20,15,0.0,0
600,Shanghai,China,31.201999999999998,121.4491,1/24/20,20,0.0,0
601,Shanxi,China,37.5777,112.2922,1/24/20,1,0.0,0
602,Sichuan,China,30.6171,102.7103,1/24/20,15,0.0,0
603,Tianjin,China,39.3054,117.323,1/24/20,8,0.0,0
604,Tibet,China,31.6927,88.0924,1/24/20,0,0.0,0
605,Xinjiang,China,41.1129,85.2401,1/24/20,2,0.0,0
606,Yunnan,China,24.974,101.48700000000001,1/24/20,5,0.0,0
607,Zhejiang,China,29.1832,120.0934,1/24/20,43,0.0,0
608,,Colombia,4.5709,-74.2973,1/24/20,0,0.0,0
609,,Congo (Brazzaville),-4.0383,21.7587,1/24/20,0,0.0,0
610,,Congo (Kinshasa),-4.0383,21.7587,1/24/20,0,0.0,0
611,,Costa Rica,9.7489,-83.7534,1/24/20,0,0.0,0
612,,Cote d'Ivoire,7.54,-5.5471,1/24/20,0,0.0,0
613,,Croatia,45.1,15.2,1/24/20,0,0.0,0
614,,Diamond Princess,0.0,0.0,1/24/20,0,0.0,0
615,,Cuba,22.0,-80.0,1/24/20,0,0.0,0
616,,Cyprus,35.1264,33.4299,1/24/20,0,0.0,0
617,,Czechia,49.8175,15.472999999999999,1/24/20,0,0.0,0
618,Faroe Islands,Denmark,61.8926,-6.9118,1/24/20,0,0.0,0
619,Greenland,Denmark,71.7069,-42.6043,1/24/20,0,0.0,0
620,,Denmark,56.2639,9.5018,1/24/20,0,0.0,0
621,,Djibouti,11.8251,42.5903,1/24/20,0,0.0,0
622,,Dominican Republic,18.7357,-70.1627,1/24/20,0,0.0,0
623,,Ecuador,-1.8312,-78.1834,1/24/20,0,0.0,0
624,,Egypt,26.0,30.0,1/24/20,0,0.0,0
625,,El Salvador,13.7942,-88.8965,1/24/20,0,0.0,0
626,,Equatorial Guinea,1.5,10.0,1/24/20,0,0.0,0
627,,Eritrea,15.1794,39.7823,1/24/20,0,0.0,0
628,,Estonia,58.5953,25.0136,1/24/20,0,0.0,0
629,,Eswatini,-26.5225,31.4659,1/24/20,0,0.0,0
630,,Ethiopia,9.145,40.4897,1/24/20,0,0.0,0
631,,Fiji,-17.7134,178.065,1/24/20,0,0.0,0
632,,Finland,64.0,26.0,1/24/20,0,0.0,0
633,French Guiana,France,3.9339,-53.1258,1/24/20,0,0.0,0
634,French Polynesia,France,-17.6797,149.4068,1/24/20,0,0.0,0
635,Guadeloupe,France,16.25,-61.5833,1/24/20,0,0.0,0
636,Mayotte,France,-12.8275,45.1662,1/24/20,0,0.0,0
637,New Caledonia,France,-20.9043,165.618,1/24/20,0,0.0,0
638,Reunion,France,-21.1351,55.2471,1/24/20,0,0.0,0
639,Saint Barthelemy,France,17.9,-62.8333,1/24/20,0,0.0,0
640,St Martin,France,18.0708,-63.0501,1/24/20,0,0.0,0
641,Martinique,France,14.6415,-61.0242,1/24/20,0,0.0,0
642,,France,46.2276,2.2137,1/24/20,2,0.0,0
643,,Gabon,-0.8037,11.6094,1/24/20,0,0.0,0
644,,Gambia,13.4432,-15.3101,1/24/20,0,0.0,0
645,,Georgia,42.3154,43.3569,1/24/20,0,0.0,0
646,,Germany,51.0,9.0,1/24/20,0,0.0,0
647,,Ghana,7.9465,-1.0232,1/24/20,0,0.0,0
648,,Greece,39.0742,21.8243,1/24/20,0,0.0,0
649,,Guatemala,15.7835,-90.2308,1/24/20,0,0.0,0
650,,Guinea,9.9456,-9.6966,1/24/20,0,0.0,0
651,,Guyana,5.0,-58.75,1/24/20,0,0.0,0
652,,Haiti,18.9712,-72.2852,1/24/20,0,0.0,0
653,,Holy See,41.9029,12.4534,1/24/20,0,0.0,0
654,,Honduras,15.2,-86.2419,1/24/20,0,0.0,0
655,,Hungary,47.1625,19.5033,1/24/20,0,0.0,0
656,,Iceland,64.9631,-19.0208,1/24/20,0,0.0,0
657,,India,21.0,78.0,1/24/20,0,0.0,0
658,,Indonesia,-0.7893,113.9213,1/24/20,0,0.0,0
659,,Iran,32.0,53.0,1/24/20,0,0.0,0
660,,Iraq,33.0,44.0,1/24/20,0,0.0,0
661,,Ireland,53.1424,-7.6921,1/24/20,0,0.0,0
662,,Israel,31.0,35.0,1/24/20,0,0.0,0
663,,Italy,43.0,12.0,1/24/20,0,0.0,0
664,,Jamaica,18.1096,-77.2975,1/24/20,0,0.0,0
665,,Japan,36.0,138.0,1/24/20,2,0.0,0
666,,Jordan,31.24,36.51,1/24/20,0,0.0,0
667,,Kazakhstan,48.0196,66.9237,1/24/20,0,0.0,0
668,,Kenya,-0.0236,37.9062,1/24/20,0,0.0,0
669,,"Korea, South",36.0,128.0,1/24/20,2,0.0,0
670,,Kuwait,29.5,47.75,1/24/20,0,0.0,0
671,,Kyrgyzstan,41.2044,74.7661,1/24/20,0,0.0,0
672,,Latvia,56.8796,24.6032,1/24/20,0,0.0,0
673,,Lebanon,33.8547,35.8623,1/24/20,0,0.0,0
674,,Liberia,6.4281,-9.4295,1/24/20,0,0.0,0
675,,Liechtenstein,47.14,9.55,1/24/20,0,0.0,0
676,,Lithuania,55.1694,23.8813,1/24/20,0,0.0,0
677,,Luxembourg,49.8153,6.1296,1/24/20,0,0.0,0
678,,Madagascar,-18.7669,46.8691,1/24/20,0,0.0,0
679,,Malaysia,2.5,112.5,1/24/20,0,0.0,0
680,,Maldives,3.2028,73.2207,1/24/20,0,0.0,0
681,,Malta,35.9375,14.3754,1/24/20,0,0.0,0
682,,Mauritania,21.0079,10.9408,1/24/20,0,0.0,0
683,,Mauritius,-20.2,57.5,1/24/20,0,0.0,0
684,,Mexico,23.6345,-102.5528,1/24/20,0,0.0,0
685,,Moldova,47.4116,28.3699,1/24/20,0,0.0,0
686,,Monaco,43.7333,7.4167,1/24/20,0,0.0,0
687,,Mongolia,46.8625,103.8467,1/24/20,0,0.0,0
688,,Montenegro,42.5,19.3,1/24/20,0,0.0,0
689,,Morocco,31.7917,-7.0926,1/24/20,0,0.0,0
690,,Namibia,-22.9576,18.4904,1/24/20,0,0.0,0
691,,Nepal,28.1667,84.25,1/24/20,0,0.0,0
692,Aruba,Netherlands,12.5186,-70.0358,1/24/20,0,0.0,0
693,Curacao,Netherlands,12.1696,-68.99,1/24/20,0,0.0,0
694,Sint Maarten,Netherlands,18.0425,-63.0548,1/24/20,0,0.0,0
695,,Netherlands,52.1326,5.2913,1/24/20,0,0.0,0
696,,New Zealand,-40.9006,174.886,1/24/20,0,0.0,0
697,,Nicaragua,12.8654,-85.2072,1/24/20,0,0.0,0
698,,Niger,17.6078,8.0817,1/24/20,0,0.0,0
699,,Nigeria,9.082,8.6753,1/24/20,0,0.0,0
700,,North Macedonia,41.6086,21.7453,1/24/20,0,0.0,0
701,,Norway,60.472,8.4689,1/24/20,0,0.0,0
702,,Oman,21.0,57.0,1/24/20,0,0.0,0
703,,Pakistan,30.3753,69.3451,1/24/20,0,0.0,0
704,,Panama,8.538,-80.7821,1/24/20,0,0.0,0
705,,Papua New Guinea,-6.315,143.9555,1/24/20,0,0.0,0
706,,Paraguay,-23.4425,-58.4438,1/24/20,0,0.0,0
707,,Peru,-9.19,-75.0152,1/24/20,0,0.0,0
708,,Philippines,13.0,122.0,1/24/20,0,0.0,0
709,,Poland,51.9194,19.1451,1/24/20,0,0.0,0
710,,Portugal,39.3999,-8.2245,1/24/20,0,0.0,0
711,,Qatar,25.3548,51.1839,1/24/20,0,0.0,0
712,,Romania,45.9432,24.9668,1/24/20,0,0.0,0
713,,Russia,60.0,90.0,1/24/20,0,0.0,0
714,,Rwanda,-1.9403,29.8739,1/24/20,0,0.0,0
715,,Saint Lucia,13.9094,-60.9789,1/24/20,0,0.0,0
716,,Saint Vincent and the Grenadines,12.9843,-61.2872,1/24/20,0,0.0,0
717,,San Marino,43.9424,12.4578,1/24/20,0,0.0,0
718,,Saudi Arabia,24.0,45.0,1/24/20,0,0.0,0
719,,Senegal,14.4974,-14.4524,1/24/20,0,0.0,0
720,,Serbia,44.0165,21.0059,1/24/20,0,0.0,0
721,,Seychelles,-4.6796,55.492,1/24/20,0,0.0,0
722,,Singapore,1.2833,103.8333,1/24/20,3,0.0,0
723,,Slovakia,48.669,19.699,1/24/20,0,0.0,0
724,,Slovenia,46.1512,14.9955,1/24/20,0,0.0,0
725,,Somalia,5.1521,46.1996,1/24/20,0,0.0,0
726,,South Africa,-30.5595,22.9375,1/24/20,0,0.0,0
727,,Spain,40.0,-4.0,1/24/20,0,0.0,0
728,,Sri Lanka,7.0,81.0,1/24/20,0,0.0,0
729,,Sudan,12.8628,30.2176,1/24/20,0,0.0,0
730,,Suriname,3.9193,-56.0278,1/24/20,0,0.0,0
731,,Sweden,63.0,16.0,1/24/20,0,0.0,0
732,,Switzerland,46.8182,8.2275,1/24/20,0,0.0,0
733,,Taiwan*,23.7,121.0,1/24/20,3,0.0,0
734,,Tanzania,-6.369,34.8888,1/24/20,0,0.0,0
735,,Thailand,15.0,101.0,1/24/20,5,0.0,0
736,,Togo,8.6195,0.8248,1/24/20,0,0.0,0
737,,Trinidad and Tobago,10.6918,-61.2225,1/24/20,0,0.0,0
738,,Tunisia,34.0,9.0,1/24/20,0,0.0,0
739,,Turkey,38.9637,35.2433,1/24/20,0,0.0,0
740,,Uganda,1.0,32.0,1/24/20,0,0.0,0
741,,Ukraine,48.3794,31.1656,1/24/20,0,0.0,0
742,,United Arab Emirates,24.0,54.0,1/24/20,0,0.0,0
743,Bermuda,United Kingdom,32.3078,-64.7505,1/24/20,0,0.0,0
744,Cayman Islands,United Kingdom,19.3133,-81.2546,1/24/20,0,0.0,0
745,Channel Islands,United Kingdom,49.3723,-2.3644,1/24/20,0,0.0,0
746,Gibraltar,United Kingdom,36.1408,-5.3536,1/24/20,0,0.0,0
747,Isle of Man,United Kingdom,54.2361,-4.5481,1/24/20,0,0.0,0
748,Montserrat,United Kingdom,16.7425,-62.1874,1/24/20,0,0.0,0
749,,United Kingdom,55.3781,-3.4360000000000004,1/24/20,0,0.0,0
750,,Uruguay,-32.5228,-55.7658,1/24/20,0,0.0,0
751,,US,37.0902,-95.7129,1/24/20,2,0.0,0
752,,Uzbekistan,41.3775,64.5853,1/24/20,0,0.0,0
753,,Venezuela,6.4238,-66.5897,1/24/20,0,0.0,0
754,,Vietnam,16.0,108.0,1/24/20,2,0.0,0
755,,Zambia,-15.4167,28.2833,1/24/20,0,0.0,0
756,,Zimbabwe,-20.0,30.0,1/24/20,0,0.0,0
757,Diamond Princess,Canada,0.0,0.0,1/24/20,0,0.0,0
758,,Dominica,15.415,-61.371,1/24/20,0,0.0,0
759,,Grenada,12.1165,-61.678999999999995,1/24/20,0,0.0,0
760,,Mozambique,-18.665695,35.529562,1/24/20,0,0.0,0
761,,Syria,34.802075,38.99681500000001,1/24/20,0,0.0,0
762,,Timor-Leste,-8.874217,125.727539,1/24/20,0,0.0,0
763,,Belize,13.1939,-59.5432,1/24/20,0,0.0,0
764,Recovered,Canada,0.0,0.0,1/24/20,0,0.0,0
765,,Laos,19.856270000000002,102.495496,1/24/20,0,0.0,0
766,,Libya,26.3351,17.228331,1/24/20,0,0.0,0
767,,West Bank and Gaza,31.9522,35.2332,1/24/20,0,0.0,0
768,,Guinea-Bissau,11.8037,-15.1804,1/24/20,0,0.0,0
769,,Mali,17.570692,-3.996166000000001,1/24/20,0,0.0,0
770,,Saint Kitts and Nevis,17.357822,-62.782998,1/24/20,0,0.0,0
771,Northwest Territories,Canada,64.8255,-124.8457,1/24/20,0,0.0,0
772,Yukon,Canada,64.2823,-135.0,1/24/20,0,0.0,0
773,,Kosovo,42.602636,20.902977,1/24/20,0,0.0,0
774,,Burma,21.9162,95.956,1/24/20,0,0.0,0
775,Anguilla,United Kingdom,18.2206,-63.0686,1/24/20,0,0.0,0
776,British Virgin Islands,United Kingdom,18.4207,-64.64,1/24/20,0,0.0,0
777,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,1/24/20,0,0.0,0
778,,MS Zaandam,0.0,0.0,1/24/20,0,0.0,0
779,,Botswana,-22.3285,24.6849,1/24/20,0,0.0,0
780,,Burundi,-3.3731,29.9189,1/24/20,0,0.0,0
781,,Sierra Leone,8.460555000000001,-11.779889,1/24/20,0,0.0,0
782,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,1/24/20,0,0.0,0
783,,Malawi,-13.254307999999998,34.301525,1/24/20,0,0.0,0
784,Falkland Islands (Islas Malvinas),United Kingdom,-51.7963,-59.5236,1/24/20,0,0.0,0
785,Saint Pierre and Miquelon,France,46.8852,-56.3159,1/24/20,0,0.0,0
786,,South Sudan,6.877000000000002,31.307,1/24/20,0,0.0,0
787,,Western Sahara,24.2155,-12.8858,1/24/20,0,0.0,0
788,,Sao Tome and Principe,0.18636,6.613081,1/24/20,0,2.0,0
789,,Afghanistan,33.0,65.0,1/25/20,0,0.0,0
790,,Albania,41.1533,20.1683,1/25/20,0,0.0,0
791,,Algeria,28.0339,1.6596,1/25/20,0,0.0,0
792,,Andorra,42.5063,1.5218,1/25/20,0,2.0,0
793,,Angola,-11.2027,17.8739,1/25/20,0,0.0,0
794,,Antigua and Barbuda,17.0608,-61.7964,1/25/20,0,0.0,0
795,,Argentina,-38.4161,-63.6167,1/25/20,0,0.0,0
796,,Armenia,40.0691,45.0382,1/25/20,0,0.0,0
797,Australian Capital Territory,Australia,-35.4735,149.0124,1/25/20,0,0.0,0
798,New South Wales,Australia,-33.8688,151.2093,1/25/20,0,0.0,0
799,Northern Territory,Australia,-12.4634,130.8456,1/25/20,0,0.0,0
800,Queensland,Australia,-28.0167,153.4,1/25/20,0,32.0,0
801,South Australia,Australia,-34.9285,138.6007,1/25/20,0,0.0,0
802,Tasmania,Australia,-41.4545,145.9707,1/25/20,0,0.0,0
803,Victoria,Australia,-37.8136,144.9631,1/25/20,0,1.0,0
804,Western Australia,Australia,-31.9505,115.8605,1/25/20,0,0.0,0
805,,Austria,47.5162,14.5501,1/25/20,0,0.0,0
806,,Azerbaijan,40.1431,47.5769,1/25/20,0,0.0,0
807,,Bahamas,25.0343,-77.3963,1/25/20,0,0.0,0
808,,Bahrain,26.0275,50.55,1/25/20,0,0.0,0
809,,Bangladesh,23.685,90.3563,1/25/20,0,0.0,0
810,,Barbados,13.1939,-59.5432,1/25/20,0,0.0,0
811,,Belarus,53.7098,27.9534,1/25/20,0,0.0,0
812,,Belgium,50.8333,4.0,1/25/20,0,1.0,0
813,,Benin,9.3077,2.3158,1/25/20,0,0.0,0
814,,Bhutan,27.5142,90.4336,1/25/20,0,0.0,0
